City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,missing_value_count,is_aqi_outlier,is_pm25_outlier,data_quality_score,year,month,day_of_week,is_weekend,aqi_lag_1,aqi_lag_7,aqi_rolling_mean_3,aqi_rolling_mean_7,pm25_lag_1,pm10_lag_1,next_day_aqi
Delhi,2019-02-08,72.29,156.6,31.23,39.24,49.45,29.11,0.94,12.66,30.59,2.78,24.72,4.03,136.0,Moderate,0,False,False,100,2019,2,4,0,233.0,329.0,249.66666666666666,301.2857142857143,65.65,107.83,169.0
Delhi,2019-02-09,82.5,165.94,22.67,38.31,41.45,28.42,0.96,13.25,33.55,2.51,21.49,0.78,169.0,Moderate,0,False,False,100,2019,2,5,1,136.0,338.0,179.33333333333334,277.14285714285717,72.29,156.6,277.0
Delhi,2019-02-10,143.31,255.47,47.91,49.26,69.38,33.83,1.36,16.41,33.03,4.12,28.28,4.16,277.0,Poor,0,False,False,100,2019,2,6,1,169.0,323.0,194.0,270.57142857142856,82.5,165.94,332.0
Delhi,2019-02-11,173.61,304.98,72.35,58.56,95.55,39.17,1.78,17.52,37.03,5.97,41.78,6.94,332.0,Very Poor,0,False,False,100,2019,2,0,0,277.0,301.0,259.3333333333333,275.0,143.31,255.47,357.0
Delhi,2019-02-12,208.64,357.36,74.17,66.37,101.01,46.24,2.09,19.93,43.29,7.38,59.23,6.24,357.0,Very Poor,0,False,False,100,2019,2,1,0,332.0,398.0,322.0,269.14285714285717,173.61,304.98,372.0
Delhi,2019-02-13,198.26,336.99,65.24,70.04,96.09,47.95,1.94,18.61,43.36,6.6,46.95,6.47,372.0,Very Poor,0,False,False,100,2019,2,2,0,357.0,380.0,353.6666666666667,268.0,208.64,357.36,350.0
Delhi,2019-02-14,153.73,237.08,27.78,53.15,54.06,45.64,1.42,14.53,32.61,4.69,29.52,3.87,350.0,Very Poor,0,False,False,100,2019,2,3,0,372.0,233.0,359.6666666666667,284.7142857142857,198.26,336.99,275.0
Delhi,2019-02-15,123.46,194.76,25.13,44.28,45.94,39.19,1.22,15.38,28.15,3.64,24.5,2.02,275.0,Poor,0,False,False,100,2019,2,4,0,350.0,136.0,332.3333333333333,304.57142857142856,153.73,237.08,288.0
Delhi,2019-02-16,112.34,181.64,17.27,33.33,33.34,35.16,1.13,12.92,26.45,2.79,20.22,0.76,288.0,Poor,0,False,False,100,2019,2,5,1,275.0,169.0,304.3333333333333,321.57142857142856,123.46,194.76,247.0
Delhi,2019-02-17,99.27,180.93,23.24,42.59,41.77,31.82,1.09,15.14,34.81,2.82,20.46,0.95,247.0,Poor,0,False,False,100,2019,2,6,1,288.0,277.0,270.0,317.2857142857143,112.34,181.64,278.0
Delhi,2019-02-18,109.11,215.05,32.98,56.12,56.8,33.82,1.18,16.78,33.69,3.38,26.07,0.81,278.0,Poor,0,False,False,100,2019,2,0,0,247.0,332.0,271.0,309.57142857142856,99.27,180.93,232.0
Delhi,2019-02-19,126.12,229.75,40.67,55.44,65.95,41.33,1.56,15.93,36.66,3.97,34.03,1.36,232.0,Poor,0,False,False,100,2019,2,1,0,278.0,357.0,252.33333333333334,291.7142857142857,109.11,215.05,305.0
Delhi,2019-02-20,102.3,185.4,38.46,51.88,63.41,41.41,1.4,17.16,23.68,4.45,40.74,2.78,305.0,Very Poor,0,False,False,100,2019,2,2,0,232.0,372.0,271.6666666666667,282.14285714285717,126.12,229.75,158.0
Delhi,2019-02-21,73.33,178.07,46.44,47.15,67.04,38.24,1.37,20.1,34.41,3.76,31.74,2.24,158.0,Moderate,0,False,False,100,2019,2,3,0,305.0,350.0,231.66666666666666,254.71428571428572,102.3,185.4,191.0
Delhi,2019-02-22,73.9,147.86,25.55,33.95,41.61,39.11,1.07,13.94,28.45,3.24,24.76,2.66,191.0,Moderate,0,False,False,100,2019,2,4,0,158.0,275.0,218.0,242.71428571428572,73.33,178.07,116.0
Delhi,2019-02-23,56.51,115.07,11.62,36.12,30.5,26.26,0.85,15.66,37.26,2.09,15.68,0.89,116.0,Moderate,0,False,False,100,2019,2,5,1,191.0,288.0,155.0,218.14285714285714,73.9,147.86,169.0
Delhi,2019-02-24,89.34,161.89,19.34,46.26,42.89,29.95,1.03,18.99,38.02,2.43,22.6,0.92,169.0,Moderate,0,False,False,100,2019,2,6,1,116.0,247.0,158.66666666666666,207.0,56.51,115.07,221.0
Delhi,2019-02-25,92.36,172.59,35.85,53.86,62.0,34.51,1.24,18.07,42.49,3.13,31.49,1.18,221.0,Poor,0,False,False,100,2019,2,0,0,169.0,278.0,168.66666666666666,198.85714285714286,89.34,161.89,144.0
Delhi,2019-02-26,59.97,120.3,24.36,50.31,48.45,32.19,0.95,16.88,32.19,2.49,28.02,0.74,144.0,Moderate,0,False,False,100,2019,2,1,0,221.0,232.0,178.0,186.28571428571428,92.36,172.59,112.0
Delhi,2019-02-27,47.18,91.52,14.25,35.07,33.41,26.57,0.79,12.52,31.38,1.67,20.26,0.73,112.0,Moderate,0,False,False,100,2019,2,2,0,144.0,305.0,159.0,158.71428571428572,59.97,120.3,198.0
Delhi,2019-02-28,96.38,180.46,40.92,45.02,60.89,31.23,1.25,16.98,35.95,3.14,31.82,1.1,198.0,Moderate,0,False,False,100,2019,2,3,0,112.0,158.0,151.33333333333334,164.42857142857142,47.18,91.52,222.0
Delhi,2019-03-01,93.83,181.26,37.55,48.87,60.61,30.2,1.17,15.81,37.75,3.02,33.92,0.72,222.0,Poor,0,False,False,100,2019,3,4,0,198.0,191.0,177.33333333333334,168.85714285714286,96.38,180.46,227.0
Delhi,2019-03-02,109.6,182.54,40.68,62.05,70.66,36.48,1.36,17.96,25.07,4.51,41.24,1.45,227.0,Poor,0,False,False,100,2019,3,5,1,222.0,116.0,215.66666666666666,184.71428571428572,93.83,181.26,172.0
Delhi,2019-03-03,62.92,105.16,20.21,40.61,41.09,30.98,1.16,13.48,33.59,2.32,25.83,0.73,172.0,Moderate,0,False,False,100,2019,3,6,1,227.0,169.0,207.0,185.14285714285714,109.6,182.54,217.0
Delhi,2019-03-04,105.93,180.84,49.62,40.1,67.55,37.26,1.54,14.75,38.13,3.92,33.07,0.98,217.0,Poor,0,False,False,100,2019,3,0,0,172.0,221.0,205.33333333333334,184.57142857142858,62.92,105.16,173.0
Delhi,2019-03-05,68.86,135.4,18.77,40.05,37.94,28.71,1.01,14.26,36.3,2.73,21.24,0.33,173.0,Moderate,0,False,False,100,2019,3,1,0,217.0,144.0,187.33333333333334,188.71428571428572,105.93,180.84,189.0
Delhi,2019-03-06,83.45,168.32,32.02,45.3,53.83,29.05,1.25,15.16,33.71,3.38,28.52,1.0,189.0,Moderate,0,False,False,100,2019,3,2,0,173.0,112.0,193.0,199.71428571428572,68.86,135.4,228.0
Delhi,2019-03-07,104.61,212.7,55.04,51.9,78.33,32.79,1.48,16.39,39.32,5.34,40.26,1.11,228.0,Poor,0,False,False,100,2019,3,3,0,189.0,198.0,196.66666666666666,204.0,83.45,168.32,220.0
Delhi,2019-03-08,92.07,199.28,38.94,51.75,63.98,32.86,1.27,17.44,37.86,4.78,39.27,0.67,220.0,Poor,0,False,False,100,2019,3,4,0,228.0,222.0,212.33333333333334,203.71428571428572,104.61,212.7,194.0
Delhi,2019-03-09,73.31,162.18,20.1,40.84,41.64,30.68,0.99,17.3,33.51,3.06,27.63,0.47,194.0,Moderate,0,False,False,100,2019,3,5,1,220.0,227.0,214.0,199.0,92.07,199.28,157.0
Delhi,2019-03-10,73.98,163.8,20.28,44.17,43.2,27.17,0.96,16.36,44.11,3.34,22.35,0.61,157.0,Moderate,0,False,False,100,2019,3,6,1,194.0,172.0,190.33333333333334,196.85714285714286,73.31,162.18,190.0
Delhi,2019-03-11,82.17,205.43,27.71,52.91,53.94,30.69,1.24,18.44,42.09,4.35,28.53,0.47,190.0,Moderate,0,False,False,100,2019,3,0,0,157.0,217.0,180.33333333333334,193.0,73.98,163.8,149.0
Delhi,2019-03-12,57.28,129.4,14.64,37.45,34.98,29.97,0.93,13.82,37.15,2.9,28.82,0.37,149.0,Moderate,0,False,False,100,2019,3,1,0,190.0,173.0,165.33333333333334,189.57142857142858,82.17,205.43,168.0
Delhi,2019-03-13,89.17,231.19,31.0,57.03,59.86,32.39,1.27,22.48,33.94,4.61,38.19,1.04,168.0,Moderate,0,False,False,100,2019,3,2,0,149.0,189.0,169.0,186.57142857142858,57.28,129.4,281.0
Delhi,2019-03-14,111.2,217.74,45.43,48.81,69.01,39.07,1.36,17.54,28.81,5.84,43.04,1.03,281.0,Poor,0,False,False,100,2019,3,3,0,168.0,228.0,199.33333333333334,194.14285714285714,89.17,231.19,183.0
Delhi,2019-03-15,74.88,144.35,30.36,41.27,50.74,32.74,1.0,16.21,33.4,3.55,26.99,0.49,183.0,Moderate,0,False,False,100,2019,3,4,0,281.0,220.0,210.66666666666666,188.85714285714286,111.2,217.74,143.0
Delhi,2019-03-16,68.64,140.6,15.28,40.6,37.43,27.95,0.92,15.72,43.66,2.82,19.21,0.27,143.0,Moderate,0,False,False,100,2019,3,5,1,183.0,194.0,202.33333333333334,181.57142857142858,74.88,144.35,198.0
Delhi,2019-03-17,93.61,184.01,26.28,46.88,50.26,30.56,1.07,19.96,42.0,3.79,26.23,0.28,198.0,Moderate,0,False,False,100,2019,3,6,1,143.0,157.0,174.66666666666666,187.42857142857142,68.64,140.6,221.0
Delhi,2019-03-18,100.32,202.01,30.43,50.33,56.61,32.06,1.19,20.36,43.21,4.13,28.14,0.29,221.0,Poor,0,False,False,100,2019,3,0,0,198.0,190.0,187.33333333333334,191.85714285714286,93.61,184.01,239.0
Delhi,2019-03-19,103.77,227.07,43.9,55.47,71.06,33.86,1.29,20.72,40.14,4.94,35.57,0.58,239.0,Poor,0,False,False,100,2019,3,1,0,221.0,149.0,219.33333333333334,204.71428571428572,100.32,202.01,234.0
Delhi,2019-03-20,89.82,237.61,37.34,54.67,64.3,36.5,1.35,21.42,40.41,4.72,32.18,0.44,234.0,Poor,0,False,False,100,2019,3,2,0,239.0,168.0,231.33333333333334,214.14285714285714,103.77,227.07,272.0
Delhi,2019-03-21,112.29,197.17,20.46,34.63,37.11,39.26,1.34,19.99,46.64,4.69,20.48,0.29,272.0,Poor,0,False,False,100,2019,3,3,0,234.0,281.0,248.33333333333334,212.85714285714286,89.82,237.61,141.0
Delhi,2019-03-22,38.43,119.87,13.54,32.19,28.73,27.85,0.74,16.06,46.73,1.85,12.49,0.19,141.0,Moderate,0,False,False,100,2019,3,4,0,272.0,183.0,215.66666666666666,206.85714285714286,112.29,197.17,131.0
Delhi,2019-03-23,55.62,138.56,8.76,34.57,27.32,26.54,0.89,17.52,52.24,2.27,14.11,0.25,131.0,Moderate,0,False,False,100,2019,3,5,1,141.0,143.0,181.33333333333334,205.14285714285714,38.43,119.87,126.0
Delhi,2019-03-24,53.28,133.47,12.55,34.25,30.81,27.52,0.82,19.06,42.57,2.1,18.18,0.21,126.0,Moderate,0,False,False,100,2019,3,6,1,131.0,198.0,132.66666666666666,194.85714285714286,55.62,138.56,136.0
Delhi,2019-03-25,65.0,150.34,11.9,34.84,30.48,30.32,0.93,20.19,36.06,2.59,18.57,0.26,136.0,Moderate,0,False,False,100,2019,3,0,0,126.0,221.0,131.0,182.71428571428572,53.28,133.47,162.0
Delhi,2019-03-26,75.82,169.16,16.61,40.8,37.75,29.95,1.04,19.26,41.35,3.25,20.89,0.32,162.0,Moderate,0,False,False,100,2019,3,1,0,136.0,239.0,141.33333333333334,171.71428571428572,65.0,150.34,177.0
Delhi,2019-03-27,78.37,186.49,26.56,49.68,50.71,29.54,1.22,20.35,43.23,3.96,26.16,0.37,177.0,Moderate,0,False,False,100,2019,3,2,0,162.0,234.0,158.33333333333334,163.57142857142858,75.82,169.16,245.0
Delhi,2019-03-28,116.55,260.26,55.47,60.18,81.85,34.47,1.76,24.86,48.44,6.64,46.43,0.94,245.0,Poor,0,False,False,100,2019,3,3,0,177.0,272.0,194.66666666666666,159.71428571428572,78.37,186.49,273.0
Delhi,2019-03-29,112.67,257.27,62.67,60.4,89.35,40.53,1.8,19.52,46.51,6.85,54.66,1.04,273.0,Poor,0,False,False,100,2019,3,4,0,245.0,141.0,231.66666666666666,178.57142857142858,116.55,260.26,252.0
Delhi,2019-03-30,102.27,238.99,38.68,53.75,64.31,41.4,1.51,22.39,51.49,5.34,39.48,0.61,252.0,Poor,0,False,False,100,2019,3,5,1,273.0,131.0,256.6666666666667,195.85714285714286,112.67,257.27,198.0
Delhi,2019-03-31,58.96,177.53,15.14,38.42,35.27,32.06,0.94,18.9,48.72,2.54,19.16,0.82,198.0,Moderate,0,False,False,100,2019,3,6,1,252.0,126.0,241.0,206.14285714285714,102.27,238.99,153.0
Delhi,2019-04-01,59.08,170.14,11.3,38.55,32.02,27.21,0.88,20.09,54.95,2.46,14.87,0.58,153.0,Moderate,0,False,False,100,2019,4,0,0,198.0,136.0,201.0,208.57142857142858,58.96,177.53,194.0
Delhi,2019-04-02,90.1,211.47,29.38,55.76,57.47,29.3,1.19,24.4,54.67,4.02,27.15,1.03,194.0,Moderate,0,False,False,100,2019,4,1,0,153.0,162.0,181.66666666666666,213.14285714285714,59.08,170.14,208.0
Delhi,2019-04-03,85.02,206.04,30.83,54.91,58.01,30.85,1.32,21.6,51.06,4.1,30.97,0.91,208.0,Poor,0,False,False,100,2019,4,2,0,194.0,177.0,185.0,217.57142857142858,90.1,211.47,260.0
Delhi,2019-04-04,119.71,270.77,53.23,63.62,81.06,37.04,1.8,29.11,60.25,6.57,44.58,1.27,260.0,Poor,0,False,False,100,2019,4,3,0,208.0,245.0,220.66666666666666,219.71428571428572,85.02,206.04,284.0
Delhi,2019-04-05,125.44,281.53,61.96,64.7,90.76,41.23,1.96,28.67,57.0,6.53,44.11,1.04,284.0,Poor,0,False,False,100,2019,4,4,0,260.0,273.0,250.66666666666666,221.28571428571428,119.71,270.77,269.0
Delhi,2019-04-06,96.6,303.71,29.62,48.72,53.28,37.35,1.32,23.23,50.84,4.68,31.87,1.13,269.0,Poor,0,False,False,100,2019,4,5,1,284.0,252.0,271.0,223.71428571428572,125.44,281.53,315.0
Delhi,2019-04-07,152.91,355.22,31.7,44.64,52.96,52.01,1.49,21.35,53.16,5.88,27.68,1.04,315.0,Very Poor,0,False,False,100,2019,4,6,1,269.0,198.0,289.3333333333333,240.42857142857142,96.6,303.71,284.0
Delhi,2019-04-08,81.3,280.23,24.07,45.87,47.31,41.0,1.06,15.1,51.32,2.83,23.2,0.43,284.0,Poor,0,False,False,100,2019,4,0,0,315.0,153.0,289.3333333333333,259.14285714285717,152.91,355.22,240.0
Delhi,2019-04-09,87.74,225.5,33.85,53.88,60.44,38.26,1.44,22.03,57.86,4.92,31.98,0.66,240.0,Poor,0,False,False,100,2019,4,1,0,284.0,194.0,279.6666666666667,265.7142857142857,81.3,280.23,263.0
Delhi,2019-04-10,101.94,247.53,55.11,56.82,80.11,40.97,1.76,20.84,50.86,6.07,38.21,1.31,263.0,Poor,0,False,False,100,2019,4,2,0,240.0,208.0,262.3333333333333,273.57142857142856,87.74,225.5,196.0
Delhi,2019-04-11,70.25,204.19,29.03,47.54,53.99,34.96,1.21,21.51,48.59,3.28,32.83,0.84,196.0,Moderate,0,False,False,100,2019,4,3,0,263.0,260.0,233.0,264.42857142857144,101.94,247.53,202.0
Delhi,2019-04-12,61.34,217.0,19.27,40.09,40.63,34.06,1.12,19.48,51.94,2.79,27.97,0.87,202.0,Poor,0,False,False,100,2019,4,4,0,196.0,284.0,220.33333333333334,252.71428571428572,70.25,204.19,175.0
Delhi,2019-04-13,55.93,175.93,15.35,37.89,35.19,33.66,1.06,20.82,45.3,2.42,25.55,0.47,175.0,Moderate,0,False,False,100,2019,4,5,1,202.0,269.0,191.0,239.28571428571428,61.34,217.0,150.0
Delhi,2019-04-14,51.51,168.11,15.19,36.61,34.28,29.84,1.02,20.65,41.86,2.02,20.11,0.71,150.0,Moderate,0,False,False,100,2019,4,6,1,175.0,315.0,175.66666666666666,215.71428571428572,55.93,175.93,163.0
Delhi,2019-04-15,54.84,187.59,29.69,41.92,50.81,29.21,1.28,22.2,42.3,2.74,25.15,0.8,163.0,Moderate,0,False,False,100,2019,4,0,0,150.0,284.0,162.66666666666666,198.42857142857142,51.51,168.11,206.0
Delhi,2019-04-16,59.08,186.75,17.1,35.01,35.08,30.98,1.1,12.59,47.49,2.52,18.41,0.34,206.0,Poor,0,False,False,100,2019,4,1,0,163.0,240.0,173.0,193.57142857142858,54.84,187.59,102.0
Delhi,2019-04-17,22.14,62.49,9.73,26.84,23.56,26.7,0.9,11.1,45.44,1.16,10.16,0.64,102.0,Moderate,0,False,False,100,2019,4,2,0,206.0,263.0,157.0,170.57142857142858,59.08,186.75,104.0
Delhi,2019-04-18,38.92,91.55,15.97,39.07,35.02,26.28,1.01,15.05,50.12,2.26,16.68,0.74,104.0,Moderate,0,False,False,100,2019,4,3,0,102.0,196.0,137.33333333333334,157.42857142857142,22.14,62.49,151.0
Delhi,2019-04-19,71.62,155.39,26.94,47.56,49.15,29.85,1.24,21.22,45.45,3.13,22.01,1.49,151.0,Moderate,0,False,False,100,2019,4,4,0,104.0,202.0,119.0,150.14285714285714,38.92,91.55,199.0
Delhi,2019-04-20,90.55,193.76,30.3,55.28,56.28,29.35,1.42,26.03,55.67,3.8,21.84,1.13,199.0,Moderate,0,False,False,100,2019,4,5,1,151.0,175.0,151.33333333333334,153.57142857142858,71.62,155.39,225.0
Delhi,2019-04-21,95.24,219.06,44.24,58.95,69.32,31.53,1.66,22.16,50.13,4.44,29.87,1.6,225.0,Poor,0,False,False,100,2019,4,6,1,199.0,150.0,191.66666666666666,164.28571428571428,90.55,193.76,246.0
Delhi,2019-04-22,110.16,255.31,48.31,61.72,74.42,36.99,1.87,29.31,56.24,5.89,36.82,2.07,246.0,Poor,0,False,False,100,2019,4,0,0,225.0,163.0,223.33333333333334,176.14285714285714,95.24,219.06,257.0
Delhi,2019-04-23,104.17,277.28,56.94,63.45,83.46,38.2,1.92,25.76,53.24,6.09,47.16,3.07,257.0,Poor,0,False,False,100,2019,4,1,0,246.0,206.0,242.66666666666666,183.42857142857142,110.16,255.31,232.0
Delhi,2019-04-24,85.7,262.58,12.55,51.58,39.67,37.64,1.41,19.17,61.45,3.75,25.22,1.91,232.0,Poor,0,False,False,100,2019,4,2,0,257.0,102.0,245.0,202.0,104.17,277.28,251.0
Delhi,2019-04-25,86.41,274.39,9.48,39.89,30.31,40.86,1.31,17.67,65.26,3.38,23.29,1.42,251.0,Poor,0,False,False,100,2019,4,3,0,232.0,104.0,246.66666666666666,223.0,85.7,262.58,223.0
Delhi,2019-04-26,82.37,244.21,30.38,50.69,52.86,32.2,1.34,26.12,47.45,4.54,35.45,1.73,223.0,Poor,0,False,False,100,2019,4,4,0,251.0,151.0,235.33333333333334,233.28571428571428,86.41,274.39,248.0
Delhi,2019-04-27,73.06,301.82,15.19,39.8,34.4,28.15,1.05,21.85,52.16,2.92,23.25,1.17,248.0,Poor,0,False,False,100,2019,4,5,1,223.0,199.0,240.66666666666666,240.28571428571428,82.37,244.21,269.0
Delhi,2019-04-28,76.44,285.73,17.66,40.9,35.31,25.63,1.06,20.02,54.0,2.53,25.12,0.86,269.0,Poor,0,False,False,100,2019,4,6,1,248.0,225.0,246.66666666666666,246.57142857142858,73.06,301.82,256.0
Delhi,2019-04-29,84.04,274.83,33.17,52.04,53.91,27.82,1.33,23.71,50.32,4.05,31.9,0.85,256.0,Poor,0,False,False,100,2019,4,0,0,269.0,246.0,257.6666666666667,248.0,76.44,285.73,257.0
Delhi,2019-04-30,95.72,284.13,32.91,59.32,57.61,31.91,1.62,26.58,57.54,4.92,33.92,0.75,257.0,Poor,0,False,False,100,2019,4,1,0,256.0,257.0,260.6666666666667,248.0,84.04,274.83,285.0
Delhi,2019-05-01,111.57,323.97,35.18,63.15,58.94,36.73,1.61,27.67,65.95,4.87,31.18,0.72,285.0,Poor,0,False,False,100,2019,5,2,0,257.0,232.0,266.0,255.57142857142858,95.72,284.13,275.0
Delhi,2019-05-02,77.72,282.83,20.46,43.19,36.46,36.44,1.19,18.26,65.33,3.25,24.4,0.69,275.0,Poor,0,False,False,100,2019,5,3,0,285.0,251.0,272.3333333333333,259.0,111.57,323.97,202.0
Delhi,2019-05-03,52.16,149.1,25.52,49.82,43.92,32.34,1.09,17.91,64.36,2.63,20.92,0.68,202.0,Poor,0,False,False,100,2019,5,4,0,275.0,223.0,254.0,256.0,77.72,282.83,182.0
Delhi,2019-05-04,77.96,196.87,38.81,59.78,54.6,30.39,1.26,18.19,46.34,3.06,23.01,1.04,182.0,Moderate,0,False,False,100,2019,5,5,1,202.0,248.0,219.66666666666666,246.57142857142858,52.16,149.1,231.0
Delhi,2019-05-05,101.25,249.97,39.94,55.16,57.99,22.41,1.51,21.93,52.97,2.68,20.52,0.48,231.0,Poor,0,False,False,100,2019,5,6,1,182.0,269.0,205.0,241.14285714285714,77.96,196.87,267.0
Delhi,2019-05-06,118.9,295.84,62.99,70.81,84.3,31.51,1.93,23.72,55.91,5.08,37.46,0.7,267.0,Poor,0,False,False,100,2019,5,0,0,231.0,256.0,226.66666666666666,242.71428571428572,101.25,249.97,310.0
Delhi,2019-05-07,128.78,378.89,79.63,69.77,103.77,35.25,1.98,22.77,40.32,5.29,41.56,0.64,310.0,Very Poor,0,False,False,100,2019,5,1,0,267.0,257.0,269.3333333333333,250.28571428571428,118.9,295.84,389.0
Delhi,2019-05-08,143.34,415.23,77.12,60.85,100.34,35.57,2.0,25.84,47.34,6.33,51.12,1.21,389.0,Very Poor,0,False,False,100,2019,5,2,0,310.0,285.0,322.0,265.14285714285717,128.78,378.89,390.0
Delhi,2019-05-09,137.2,414.7,34.13,51.13,57.35,30.33,1.52,23.46,50.71,4.73,35.17,0.65,390.0,Very Poor,0,False,False,100,2019,5,3,0,389.0,275.0,363.0,281.57142857142856,143.34,415.23,333.0
Delhi,2019-05-10,95.07,320.44,16.0,38.05,34.62,25.68,1.03,17.6,52.66,3.02,21.93,0.29,333.0,Very Poor,0,False,False,100,2019,5,4,0,390.0,202.0,370.6666666666667,300.2857142857143,137.2,414.7,266.0
Delhi,2019-05-11,101.83,289.05,14.21,42.02,35.69,30.12,1.15,21.6,62.02,3.21,24.68,0.25,266.0,Poor,0,False,False,100,2019,5,5,1,333.0,182.0,329.6666666666667,312.2857142857143,95.07,320.44,352.0
Delhi,2019-05-12,178.22,503.28,12.49,40.68,33.4,29.53,1.22,19.36,57.85,2.71,18.73,0.19,352.0,Very Poor,0,False,False,100,2019,5,6,1,266.0,231.0,317.0,329.57142857142856,101.83,289.05,376.0
Delhi,2019-05-13,170.81,351.28,19.85,50.88,44.98,36.48,1.51,33.5,67.84,4.4,24.54,0.45,376.0,Very Poor,0,False,False,100,2019,5,0,0,352.0,267.0,331.3333333333333,345.14285714285717,178.22,503.28,217.0
Delhi,2019-05-14,58.22,124.28,11.9,37.53,30.36,33.9,1.02,13.4,54.85,2.15,21.65,0.15,217.0,Poor,0,False,False,100,2019,5,1,0,376.0,310.0,315.0,331.85714285714283,170.81,351.28,194.0
Delhi,2019-05-15,84.81,191.04,31.89,57.75,59.46,43.8,1.52,20.93,41.85,5.07,36.61,0.77,194.0,Moderate,0,False,False,100,2019,5,2,0,217.0,389.0,262.3333333333333,304.0,58.22,124.28,192.0
Delhi,2019-05-16,75.45,218.38,26.79,50.99,51.51,44.72,1.38,15.36,46.97,4.14,31.48,0.57,192.0,Moderate,0,False,False,100,2019,5,3,0,194.0,390.0,201.0,275.7142857142857,84.81,191.04,257.0
Delhi,2019-05-17,92.53,316.4,33.84,45.67,54.56,41.4,1.31,13.26,46.42,3.87,33.11,0.52,257.0,Poor,0,False,False,100,2019,5,4,0,192.0,333.0,214.33333333333334,264.85714285714283,75.45,218.38,176.0
Delhi,2019-05-18,44.28,106.51,11.87,33.79,29.15,39.74,1.04,10.93,45.46,2.4,20.4,0.06,176.0,Moderate,0,False,False,100,2019,5,5,1,257.0,266.0,208.33333333333334,252.0,92.53,316.4,168.0
Delhi,2019-05-19,81.99,162.83,17.04,45.8,40.46,35.4,1.21,17.36,59.34,3.35,20.41,0.18,168.0,Moderate,0,False,False,100,2019,5,6,1,176.0,352.0,200.33333333333334,225.71428571428572,44.28,106.51,216.0
Delhi,2019-05-20,93.97,218.72,34.09,56.55,61.22,35.13,1.35,19.81,53.31,4.38,27.74,0.44,216.0,Poor,0,False,False,100,2019,5,0,0,168.0,376.0,186.66666666666666,202.85714285714286,81.99,162.83,206.0
Delhi,2019-05-21,77.78,194.58,20.21,47.58,44.25,32.12,1.21,20.15,55.06,3.66,22.84,0.17,206.0,Poor,0,False,False,100,2019,5,1,0,216.0,217.0,196.66666666666666,201.28571428571428,93.97,218.72,167.0
Delhi,2019-05-22,64.24,201.27,32.04,51.8,57.11,32.83,1.5,16.92,38.34,4.15,27.61,0.25,167.0,Moderate,0,False,False,100,2019,5,2,0,206.0,194.0,196.33333333333334,197.42857142857142,77.78,194.58,228.0
Delhi,2019-05-23,92.4,230.0,36.6,52.71,60.95,36.98,1.49,21.68,55.29,5.49,34.62,0.64,228.0,Poor,0,False,False,100,2019,5,3,0,167.0,192.0,200.33333333333334,202.57142857142858,64.24,201.27,151.0
Delhi,2019-05-24,43.86,117.66,20.82,40.33,40.59,45.86,1.21,11.99,31.11,3.49,31.5,0.92,151.0,Moderate,0,False,False,100,2019,5,4,0,228.0,257.0,182.0,187.42857142857142,92.4,230.0,125.0
Delhi,2019-05-25,43.66,118.65,11.83,34.52,29.66,33.81,0.99,13.09,51.47,2.65,18.48,0.11,125.0,Moderate,0,False,False,100,2019,5,5,1,151.0,176.0,168.0,180.14285714285714,43.86,117.66,135.0
Delhi,2019-05-26,55.13,136.58,13.32,41.51,34.89,27.2,1.06,17.94,59.94,2.53,23.51,0.15,135.0,Moderate,0,False,False,100,2019,5,6,1,125.0,168.0,137.0,175.42857142857142,43.66,118.65,163.0
Delhi,2019-05-27,64.66,172.68,26.16,53.92,53.14,28.45,1.28,18.9,53.59,3.43,30.03,0.3,163.0,Moderate,0,False,False,100,2019,5,0,0,135.0,216.0,141.0,167.85714285714286,55.13,136.58,175.0
Delhi,2019-05-28,65.82,183.77,37.41,61.45,66.06,29.84,1.3,20.59,54.43,4.44,30.24,0.43,175.0,Moderate,0,False,False,100,2019,5,1,0,163.0,206.0,157.66666666666666,163.42857142857142,64.66,172.68,191.0
Delhi,2019-05-29,74.8,202.75,34.62,65.84,68.16,29.53,1.45,23.61,57.99,4.85,34.39,0.48,191.0,Moderate,0,False,False,100,2019,5,2,0,175.0,167.0,176.33333333333334,166.85714285714286,65.82,183.77,226.0
Delhi,2019-05-30,85.21,246.05,69.58,71.8,97.8,33.5,1.75,21.99,49.58,7.68,51.27,1.09,226.0,Poor,0,False,False,100,2019,5,3,0,191.0,228.0,197.33333333333334,166.57142857142858,74.8,202.75,266.0
Delhi,2019-05-31,88.57,337.77,44.18,56.83,69.0,34.26,1.47,19.82,58.49,4.7,32.57,0.65,266.0,Poor,0,False,False,100,2019,5,4,0,226.0,151.0,227.66666666666666,183.0,85.21,246.05,300.0
Delhi,2019-06-01,95.4,298.35,45.28,57.24,69.74,40.73,1.56,21.54,64.56,5.58,34.6,0.86,300.0,Poor,0,False,False,100,2019,6,5,1,266.0,125.0,264.0,208.0,88.57,337.77,222.0
Delhi,2019-06-02,73.36,219.79,10.15,32.22,26.31,48.12,1.07,14.15,60.84,2.43,13.66,0.24,222.0,Poor,0,False,False,100,2019,6,6,1,300.0,135.0,262.6666666666667,220.42857142857142,95.4,298.35,232.0
